basic_moving_percentage,basic_km,basic_trips,basic_avg_speed,basic_ignition_total_duration_in_sec,basic_ignition_moving_duration_in_sec,basic_fuel_consumed,can_km,can_fuel_consumed,country_code,vehcile_model
0.42,440.47,8,25.38,52263.0,21690.10686328608,92.75,,,AE,Volvo FH12 2011
0.0,0.0,0,0.0,447.0,0.0,0.0,,,KW,2013 Volvo fh
0.4,457.09,16,19.19,58382.0,23640.69044421309,96.52,,,AE,2011/ Volvo FH
0.0,3.09,2,3.5,4772.0,0.0,0.72,,,KW,2012 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,"VOLVO FH12, 2002"
0.33,59.33,5,27.4,14299.0,4667.316249790904,12.89,,,AE,Volvo FH12 2012
0.72,340.4,16,30.88,26267.0,18931.356216582964,71.36,,,AE,862476052263182
0.63,493.76,11,29.55,45675.0,28865.233454731264,103.76,,,SA,2012 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2004
0.42,237.36,10,14.5,30029.0,12678.927356858114,50.09,,,SA,2006 Volvo fh 440
0.0,0.03,1,0.0,22145.0,0.0,0.06,,,AE,2015 Volvo fh
0.41,186.19,18,28.72,39714.0,16446.164733071008,40.98,,,AE,2003 Volvo fh
0.79,446.45,9,47.44,31082.0,24495.847167825235,92.43,,,AE,351742100802398
0.66,474.74,13,34.15,36208.0,24036.28973438284,98.81,,,AE," vfh12, 2015"
0.11,77.97,12,22.58,30849.0,3419.7574935298862,16.19,,,SA,862476050161230
0.39,30.61,3,18.0,5222.0,2032.069802915586,6.27,31.63999999999941,0.0,AE,Toyota Avanza 2020
0.55,326.73,3,51.67,32291.0,17758.521793182565,67.96,,,AE,Volvo FH12 2008
0.0,0.0,0,0.0,114.0,0.0,0.0,0.0,0.0,AE,"Ford transit, 2020"
0.65,422.94,10,36.0,35089.0,22678.006302985654,88.37,,,AE,2006 Volvo fh12
0.0,0.0,0,0.0,845.0,0.0,0.0,0.0,0.0,AE,Toyota Hiace
0.05,5.65,5,11.2,6623.0,334.10742502175225,1.38,,,AE,2011 Volvo fh
0.1,42.77,3,18.33,28041.0,2935.936112789572,8.7,,,SA,Volvo FH12 2007
0.94,950.86,6,74.33,46384.0,43800.16434979111,194.54,,,SA,Volvo FH12 2008
0.94,409.88,3,63.33,23772.0,22370.96263269601,84.17,,,AE,2014 MAN
0.34,164.56,15,29.8,27281.0,9359.44403042128,35.18,,,AE,Volvo FH12 2007
0.51,413.52,22,25.86,38667.0,19731.055934707183,87.02,,,AE,Volvo FH 2007
0.84,641.87,11,28.36,41774.0,35134.49603612001,132.62,,,SA,2007 VOLVO FH 
0.21,46.93,11,18.36,10660.0,2214.739700715229,9.94,47.10000000000582,6.0,AE,Toyota Avanza 2020
0.0,0.11,1,1.0,303.0,0.0,0.07,,,AE,2016 MAN
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2004 / Volvo fh12
0.32,70.78,8,17.88,18913.0,6141.93523682775,15.33,,,AE,2012 Volbo fh
0.85,251.56,15,34.73,27359.0,23170.329781191584,53.51,0.0,21.6,AE,TOYOTA RUSH 2022
1.17,544.29,10,31.5,28764.0,33526.35496322853,111.01,,,AE,2012 Volvo fh
0.45,281.35,10,22.1,42948.0,19368.95906329754,60.19,268.12000000011176,89.89999999999418,AE,2014 Volvo fh
0.91,32.91,2,50.5,2594.0,2350.53391235152,6.68,,,AE,H unicorn
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2004 / Volvo fh12
0.28,162.64,16,14.69,32517.0,9020.098666274009,34.94,,,AE, Volvo Fh 2008 
0.54,372.74,6,19.83,30563.0,16445.14684388252,77.34,,,SA,Volvo FH12 2007
0.71,568.87,11,41.0,42231.0,30032.11881022145,118.34,,,AE,Volvo FH 2007
0.0,0.03,1,0.0,18675.0,0.0,0.06,,,SA,2013 Volvo fh
0.59,466.88,12,25.33,49466.0,28943.95847326998,98.7,470.6299999999974,161.40000000002328,AE,2014 Volvo FH 420
0.0,2.48,10,6.2,29412.0,2.019510579513488,1.0,,,SA,2015 MAN
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,"volvo fh12, 2006"
0.0,0.0,0,0.0,650.0,0.0,0.0,,,AE,"Volvo fh, 2006"
0.39,305.35,14,14.5,41459.0,16182.811341143908,64.68,,,SA,2008 M Actros
0.34,69.81,8,24.38,12712.0,4308.380754976068,15.12,,,SA,Volvo FH12 2012
0.0,0.0,0,0.0,1168.0,0.0,0.0,,,AE,38287 dxb
0.0,446.45,11,25.36,0.0,23711.26876051969,89.84,,,SA,351742100659681
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2004 Volvo fh12
0.0,8.89,11,27.18,31930.0,20.010794802174967,2.33,,,SA,VOLVO FH 2009
0.73,235.29,6,34.67,19250.0,14067.310538501626,48.82,,,AE,Volvo FH12 2007
0.32,195.91,12,12.42,26663.0,8422.171040040945,41.34,,,SA,2011/ Volvo FH
0.75,277.64,8,38.88,20031.0,15083.735373487889,57.82,,,AE,2011 Volvo fh
0.25,119.62,6,34.83,36390.0,9128.102471273678,25.87,,,AE,2013 Volvo Fh
0.53,315.84,8,26.75,35764.0,19089.57571179732,66.7,,,SA,2006 volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,AE,"Ford transit, 2020"
0.0,5.91,3,8.33,15335.0,0.0,1.33,,,SA,2011 VOLVO FH
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2016 MAN
0.52,216.18,7,23.43,29334.0,15301.786398026665,46.12,206.62999999988824,65.71999999997206,AE,2014 Volvo fh
0.0,8.56,16,15.31,29969.0,87.11275082261984,2.51,,,SA,2006 Volvofh12 
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2006
0.42,212.02,6,36.83,30529.0,12811.302827880812,44.82,203.37000000011176,62.40999999997439,AE,2014 Volvo fh
0.4,61.44,17,21.88,9745.0,3930.264120860862,13.86,,,AE,H unicorn
0.7,163.5,18,27.89,20770.0,14560.688911795964,35.64,164.28000000000063,13.199999999999818,AE,TOYOTA RUSH 2022
0.71,357.96,4,19.75,23760.0,16916.481203657142,73.8,366.4599999999991,138.10000000000218,OM,2012 Volvo fh
0.63,325.16,16,23.0,44394.0,27774.80577265069,69.77,,,AE,2005 Volvo fh12
0.01,0.11,1,29.0,1558.0,13.28274799449126,0.07,,,SA,357073299980231
0.0,0.0,0,0.0,3382.0,0.0,0.0,,,SA,2006 Volvo fh12
0.0,0.0,0,0.0,144.0,0.0,0.0,,,AE,Volvo FH12 2006
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,"volvo fh12, 2006"
0.76,549.72,17,24.88,49203.0,37543.28225119064,115.45,,,AE,2008 Volvo fh12
0.69,155.12,7,25.14,15098.0,10361.193473819483,32.41,148.12000000011176,72.40000000002328,AE,2014 Volvo fh
0.45,381.38,11,24.64,47380.0,21419.13819814728,80.24,,,AE,Volvo FH 2008
58.86,122.21,3,29.33,155.0,9122.974779542254,-55.81,,,AE,2011 Volvo fh
0.0,15.93,1,24.0,4483.0,0.0,3.24,,,AE,351742101089375
0.54,385.98,17,18.12,38123.0,20468.56968079948,81.17,,,SA,2015 MAN
0.15,39.89,9,10.44,22253.0,3376.909798472161,8.43,,,AE,2012 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2006 Volvo fh12 
0.72,280.34,3,50.33,20402.0,14689.080640039834,58.2,,,AE,2011 Volvo fh
0.28,200.91,16,26.88,65027.0,18109.089807776687,45.01,,,AE,2014 Volvo fh
0.37,208.52,7,28.57,34109.0,12657.845897324383,44.27,203.24000000022352,111.21999999997206,AE,2004 Volvo fh12
0.51,257.02,18,13.22,33993.0,17329.435719869427,54.88,,,AE,2013 Volvo fh
0.61,282.04,11,37.64,30323.0,18603.409456706988,59.81,,,AE,Volvo FH12 2004
0.55,570.82,16,40.06,55467.0,30312.324831433183,119.9,,,AE,2013 volvo fh
0.59,390.27,8,27.38,33235.0,19632.0714372,81.39,,,KW,2013 volvo fh12
0.8,327.72,16,24.44,27101.0,21698.58666904809,68.98,318.5,114.10000000000582,AE,2008 Volvo fh12
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2007 Volvo fh12
0.4,406.12,14,25.71,50840.0,20588.80913579588,85.51,,,SA,Volvo FH12 2006
0.44,95.79,11,22.64,19020.0,8331.020234138516,21.09,,,AE,Volvo FH12 2003
0.46,138.0,4,31.25,18646.0,8557.697153842277,29.16,130.75999999977648,51.09999999997672,AE,2010 Volvo fh
0.51,85.1,9,19.67,14271.0,7264.302837206377,18.76,,,AE,2012 Volvo fh
0.21,89.9,27,18.07,19033.0,3979.778738132338,20.18,,,AE,H unicorn
0.0,0.83,4,34.5,32883.0,2.003005916392259,0.37,,,SA,350424062352727
1.29,921.45,3,67.67,36953.0,47839.81151288659,185.66,,,SA,2014 Volvo fh12
0.64,183.01,6,30.0,18299.0,11775.561702545288,38.55,,,SA,2012 Volvo fh
0.78,732.79,9,72.33,46477.0,36131.802870958425,151.57,,,SA,Volvo FH12 2012
0.68,759.6,15,31.47,50096.0,34032.24737278382,157.39,,,AE,VOLVO FH 2008
3852.93,519.81,26,25.58,8.0,30823.43316726824,-21463.14,,,AE,"Vfh12, 2015"
0.0,0.0,0,0.0,0.0,0.0,0.0,,,SA,2013 Volvo fh
0.2,237.28,12,25.0,70090.0,14325.837067057888,50.63,,,AE,Volvo FH12 2012
0.54,633.57,13,31.23,61749.0,33079.36379347973,132.99,,,KW,2009 Volvo fh
0.26,106.7,18,23.28,16678.0,4293.401746043784,23.06,0.0,12.200000000000728,AE,Renault Symbol
0.86,412.29,5,46.6,25974.0,22325.497239538698,85.1,,,AE,2015 Volvo fh
0.81,533.29,10,21.2,38390.0,31056.09622974988,110.63,,,SA,2011 Volvo fh
0.36,160.7,6,39.33,27344.0,9737.450169434664,33.94,153.5,57.30000000000291,AE,2014 Volvo fh
0.3,274.45,24,12.12,41464.0,12593.749242212554,58.45,,,SA,2008 Volvo
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2009 Volvo fh
0.31,173.63,13,18.62,48457.0,14871.356585998918,38.52,,,AE,2001 Volvo fh12
0.51,461.88,19,17.21,46106.0,23726.99704181557,97.16,,,SA,2015 Volvo fh
0.79,443.36,11,25.36,33180.0,26301.583598273144,92.34,,,AE,Volvo FH 2007
0.33,160.03,15,22.33,43231.0,14335.786444765898,35.06,,,AE,2003 Volvo fh12
0.0,0.93,2,4.0,3218.0,0.0,0.29,,,AE,2015 Volvo fh
0.92,31.28,3,35.0,2468.0,2264.361453816959,6.41,,,AE,H unicorn
0.64,320.19,7,37.71,36601.0,23501.48141089427,67.69,413.75,126.43000000005122,AE,2012 Volvo fh
0.64,767.91,8,31.5,65496.0,41891.11719752357,160.06,,,SA,2012 Volvo fh
0.96,383.14,4,54.75,23441.0,22582.08701473948,78.78,,,AE,2009 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,H unicorn
0.73,556.52,10,27.8,48282.0,35453.9352156361,116.18,526.6299999998882,171.30999999999767,AE,2010 Volvo fh
0.0,15.24,13,4.85,40256.0,0.0,3.7,,,AE,2015 Volvo fh
0.0,6.08,4,14.5,18636.0,0.0,1.42,,,AE,Volvo FH12 2007
0.46,270.99,9,24.67,35932.0,16363.420173297123,57.37,259.0,95.31999999994878,AE,2014 Volvo fh
0.62,470.14,10,30.4,43692.0,27271.706004625896,98.47,,,AE,2015 VOLVO FH
0.86,734.91,13,37.38,43467.0,37439.67230114144,151.6,,,AE,2012 Volvo fh
0.0,8.22,9,12.67,52263.0,184.26651925345124,2.1,,,SA,Volvo FH12 2011
0.13,31.13,6,13.67,14577.0,1865.5699361154795,6.53,,,AE,2005 Volvo fh12
2.59,674.39,16,37.62,14063.0,36375.75836840076,127.57,,,AE,Volvo FH12 2012
17.5,405.6,4,37.75,1185.0,20739.70935098581,25.06,,,SA,Volvo FH12 2012
0.0,10.68,4,7.75,7485.0,0.0,2.34,,,AE,2010 Volvo fh
0.02,6.13,3,43.33,6701.0,115.57817689334657,1.38,,,SA,Volvo FH12 2012
0.13,25.98,9,5.89,18031.0,2270.905875582992,5.65,,,SA,2011 Volvo fh
0.0,566.77,11,22.18,0.0,36176.30203270794,113.9,408.12000000011176,176.5,AE,2014 Volvo fh
0.72,286.4,11,33.36,26378.0,19088.353187390905,60.3,,,AE,Volvo FH12 2012
0.31,104.08,9,9.56,21829.0,6674.948506195041,22.05,,,SA,2007 Volvo fh12
0.75,657.53,11,39.64,41699.0,31336.747707891576,135.85,,,AE,2013 Volvo fh12
0.71,298.51,4,44.25,23632.0,16800.26944021923,61.91,,,AE,2012 volvo fh12
0.4,97.77,6,15.5,12713.0,5053.213867876666,20.58,,,KW,2014 Volvo fh
0.29,200.82,20,11.0,39244.0,11216.502836115173,43.56,203.55999999999767,70.5,OM,2012 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,SA,VOLVO FH 2007
0.72,397.79,3,45.0,29253.0,20925.91943359859,82.2,,,AE,2013  volvo fh12
0.49,310.21,14,21.93,54172.0,26335.313104918376,67.36,0.0,123.90000000002328,AE,2008/ Volvo FH
0.92,364.49,5,71.0,21651.0,19848.11405028965,74.94,,,SA,2013 Volvo fh
0.46,422.99,11,35.82,50689.0,23451.99877587313,89.2,,,AE," vfh12, 2015"
0.36,314.17,9,27.0,45272.0,16504.632443352868,66.26,,,SA,2015 MAN
0.0,0.0,0,0.0,1691.0,0.0,0.0,,,AE,2006 Volvo fh 440
0.55,35.62,6,37.33,5091.0,2818.3870347323627,7.42,,,AE,H unicorn
0.7,486.67,9,25.89,41425.0,28798.557937191053,101.38,,,SA,2011 Volvo fh
0.0,18.62,7,6.71,9390.0,0.0,4.07,105.0,46.30999999999767,AE,2014 Volvo fh
0.57,365.87,9,38.33,34290.0,19456.952032209883,76.64,,,SA,Volvo FH12 2012
0.83,155.77,8,23.25,12762.0,10566.76432719703,32.4,,,AE,"Volvo fh, 2008"
0.33,347.53,22,24.23,55110.0,18267.268644686075,74.45,,,SA,Volvo FH12 2007
0.46,28.48,4,20.25,7283.0,3361.259215754532,5.9,,,AE,Volvo FH12 2004
0.51,99.53,9,20.89,10069.0,5119.742412178224,21.0,,,SA,2006 Volvo fh12
0.66,332.04,8,38.75,27550.0,18236.367423817144,69.49,,,SA,2011 Volvo fh
0.51,416.96,16,20.69,42632.0,21681.453399859136,88.06,,,SA,"Volvo Fh13, 2010"
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2015 Volvo fh
0.26,370.68,19,19.42,64015.0,16772.744232828725,78.35,,,SA,38287 dxb
0.72,562.61,11,35.36,41521.0,29821.465045285902,117.05,,,AE,2012 Volvo Fh
0.08,24.71,10,13.8,18265.0,1538.3453280281908,5.44,,,SA,9281
0.26,114.45,2,27.5,29137.0,7608.593913124869,24.62,,,KW,2005 Volvo fh12
0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,AE,2008/Volvo FH
0.81,151.09,24,33.12,16769.0,13640.814304520893,32.71,,,AE,Honda unicorn
0.55,88.04,9,26.44,12728.0,6965.613788411225,18.67,88.07000000000698,0.0,AE,Ford Transit 2020
0.65,159.54,31,31.06,23616.0,15417.632535930428,35.63,,,AE,H unicorn
0.34,69.78,6,26.67,11242.0,3794.648434869487,15.02,,,SA,862476052265245
0.08,12.16,5,19.8,4900.0,404.2448378944522,2.68,,,AE,"volvo fh12, 2015"
1.17,902.1,22,22.5,36859.0,43153.48401617647,183.5,,,AE,Mercedes Actros 2005
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2000
0.61,441.43,11,21.27,45884.0,28188.202997824694,92.82,450.3799999998882,184.59999999997672,AE,2013/ Volvo FH
0.63,201.86,8,14.38,21759.0,13648.785923076524,42.45,190.62000000011176,52.80999999999767,AE,2014 Volvo fh
0.45,211.84,3,40.0,33186.0,15093.123663205986,45.24,,,AE,Volvo FH12 2000
0.14,14.96,4,14.25,7763.0,1111.3539496265175,3.19,14.740000000223516,4.5,AE,2014 Volvo fh
0.0,0.0,0,0.0,15743.0,0.0,0.0,,,AE,Volvo FH12 2007
0.72,590.06,12,26.42,47417.0,34139.606296689344,123.08,,,AE,2015 Volvo fh
0.38,73.43,6,14.0,20574.0,7763.267473596547,16.46,76.62000000011176,41.11999999999534,AE,2014/Volvo FH
0.0,641.51,23,24.43,0.0,43369.43826773416,129.45,,,AE,2015 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,SA,2013 Volvo fh
0.48,283.86,10,25.8,40813.0,19536.00339558752,60.6,286.37000000011176,155.20000000001164,AE,2004 Volvo fh12
0.87,575.17,12,32.92,34808.0,30255.135836533475,118.77,,,AE,Volvo FH12 2006
0.42,506.43,9,41.44,60747.0,25693.60256749445,106.66,,,SA,"Vfh12, 2015"
0.81,559.06,6,44.83,37196.0,30185.59280109237,115.57,,,SA,Volvo fh 2011
0.0,16.94,4,10.75,10293.0,0.0,3.59,,,AE,2005 Volvo fh12
0.63,444.96,13,38.38,37778.0,23785.736676984205,93.0,,,AE,Volvo FH 2008
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,VOLVO FH 2009
0.75,486.53,8,27.38,35204.0,26352.5779170597,101.04,,,SA,2011 Volvo fh
0.05,59.56,8,13.0,50411.0,2434.6480522815577,12.31,56.0,42.19999999999709,SA,2011 Volvo fh
0.13,130.26,6,24.83,43413.0,5860.521398539402,27.26,,,SA,"Vfh 12, 2015"
0.7,172.77,20,36.1,20073.0,13953.820758560749,37.09,,,AE,Honda unicorn
0.74,568.99,14,33.07,38652.0,28472.158413960835,117.89,,,SA,Volvo FH 2007
0.82,177.28,7,45.14,10397.0,8512.38576073596,36.66,177.18999999997322,13.099999999999907,AE,Toyota Avanza 2020
0.17,164.9,5,28.0,63269.0,10979.361684697926,35.86,158.12999999988824,100.80000000000292,AE,2008/Volvo FH
0.46,110.44,6,12.17,14233.0,6522.534781972173,23.07,,,KW,Volvo FH12 2008
0.12,71.9,14,21.43,41560.0,5128.752076400331,15.99,,,AE,"Vfh 12, 2015"
1.0,196.01,2,39.5,15626.0,15653.691034359425,40.5,,,SA,2006 Volvo fh12
0.78,557.11,9,38.89,44646.0,34650.64431657524,115.98,533.6299999998882,119.0,AE,2014 Volvo fh
1.52,1006.42,13,44.69,40855.0,62089.31896688381,200.85,,,SA,2016 MAN
0.0,0.0,0,0.0,1969.0,0.0,0.0,0.0,1.0,AE,2008/Volvo FH
0.66,436.39,9,26.44,33670.0,22243.60063600368,90.95,,,AE,2012 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2006 volvo fh
0.18,34.96,7,5.0,22615.0,4053.1002057956975,8.22,,,AE,2009 Volvo fh12
0.49,406.09,7,19.29,46797.0,22800.89644459753,85.52,,,SA,2010 Volvo fh
0.67,147.13,5,29.8,14958.0,9947.27827268214,30.74,150.12999999988824,57.69000000000233,AE,2013/ Volvo FH
0.75,320.98,8,33.88,31366.0,23513.31781205036,67.45,,,AE,2012 Volvo fh
0.48,366.21,10,28.1,43965.0,20945.125116767296,77.08,,,SA,2011/ Volvo FH
0.69,451.88,8,25.62,33156.0,22739.552999587257,93.9,441.7600000000093,144.5,OM,2014 Volvo fh
0.41,263.16,8,29.38,35783.0,14572.67051291622,55.89,,,AE,Volvo FH12 2006
0.0,0.0,0,0.0,6810.0,0.0,0.0,0.0,1.3000000000029104,AE,2014 Volvo fh
0.19,46.53,24,18.58,12041.0,2339.7885751449703,10.51,,,AE,H unicorn
0.87,314.55,4,45.75,18998.0,16499.83043796261,64.68,,,AE,Volvo FH 2008
0.0,3.53,7,4.71,29226.0,0.0,1.06,3.620000000111759,9.5,SA,2013 / Volvo fh
0.78,447.97,10,29.1,31610.0,24756.867295892785,92.8,,,SA,Volvo FH 2010
1.05,452.87,7,35.57,27628.0,29144.65956704376,93.02,,,SA,2014 Volvo fh12
0.5,338.62,23,14.87,35410.0,17872.531171854906,71.46,,,SA,2013 Volvo fh
0.37,138.97,6,28.5,30851.0,11376.957257869684,30.32,,,AE,2004 Volvo fh12
0.0,5.3,5,13.6,24285.0,0.0,1.31,,,AE,"Volvo fh12, 2005"
0.0,0.12,1,1.0,6453.0,0.0,0.07,0.1299999998882413,1.1999999999970896,AE,2014 Volvo fh
0.63,634.83,9,37.89,55685.0,35140.80509672244,132.44,,,AE,2011 VOLVO FH
0.72,758.97,6,50.0,62200.0,44487.91865708486,158.09,,,SA,2008 Volvo fh12
0.12,15.82,5,8.2,16849.0,2000.2137844443569,3.41,36.37000000011176,20.41000000000349,BH,2008  Volvo fh
0.79,443.67,8,48.62,30371.0,24129.300848775747,91.8,,,SA,Volvo FH 2007
0.56,580.68,6,53.67,57396.0,32296.812404474585,121.29,,,AE,2012 Volvo fh12
0.35,153.93,15,11.8,26681.0,9458.699252248787,33.04,,,AE,2013 Volvo fh
7.18,976.67,7,56.29,8348.0,59945.74106581989,131.26,,,SA,2015 Volvo fh
0.63,543.71,5,54.0,55966.0,35519.339600944186,113.99,,,SA,2012 Volvo fh
0.0,0.2,1,1.0,9963.0,0.0,0.09,,,AE,351742100675729
0.09,71.52,12,12.42,57849.0,4933.901290109977,15.84,,,SA,"Vfh12, 2015"
0.44,258.79,8,27.0,33062.0,14681.924120722102,54.91,261.62999999988824,130.0899999999965,AE,2004 Volvo fh12
0.48,477.13,17,25.88,50091.0,23901.97215611801,100.27,,,AE,2010 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Mercedes Actros 2003
0.09,57.24,8,7.62,46970.0,4190.779626099703,12.79,,,KW,2013 Volvo fh
0.0,0.0,0,0.0,737.0,0.0,0.0,,,AE,Volvo FH 2007
0.72,555.7,9,30.11,39858.0,28718.168057159943,115.06,,,SA,"volvo fh12, 2015"
0.89,560.68,6,56.5,27477.0,24337.268314732923,114.72,,,SA,Volvo FH 2008
0.66,352.86,10,22.1,28629.0,18852.920619718298,73.77,,,KW,2012 Volvo fh
0.35,392.83,23,11.3,78689.0,27764.077678847745,84.99,,,AE,2008 Volvo fh12
0.0,13.53,6,9.33,13765.0,0.0,3.01,,,AE,2011 Volvo fh
0.0,0.0,0,0.0,3701.0,0.0,0.0,,,AE,2012 Volvo fh
0.4,176.65,8,21.0,37110.0,14879.294782619432,38.61,,,AE,2012 Volvo fh12
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,"VOLVO FH12, 2002"
0.0,0.0,0,0.0,1898.0,0.0,0.0,,,KW,2006 volvo fh
0.0,12.53,3,8.0,20697.0,0.0,2.66,,,AE,2015 Volvo fh
0.33,352.69,12,31.92,55180.0,17953.729450711555,74.23,,,SA,Volvo FH12 2011
0.0,4.92,2,10.0,6474.0,0.0,1.08,,,SA,Volvo FH 2008
0.77,181.64,24,30.62,21479.0,16624.409168038044,39.36,,,AE,H unicorn
0.48,250.87,8,19.75,27847.0,13287.971688796011,52.57,,,SA,Volvo fh
0.83,329.33,5,47.6,22622.0,18771.90118837841,68.21,,,SA,2006 Volvofh12 
0.0,0.0,0,0.0,23284.0,0.0,0.0,,,AE,862476052265930
0.69,294.85,4,49.0,23497.0,16320.813008181578,61.22,,,SA,Volvo FH12 2012
0.0,6.99,10,3.0,18866.0,0.0,1.9,,,SA,2016 MAN
0.71,416.16,8,30.62,33178.0,23572.91772361835,86.65,,,AE,351742101089375
0.0,259.02,11,18.0,0.0,14899.3178229345,52.35,,,AE,Volvo FH 2008
0.55,442.5,12,27.58,57860.0,31556.1595608116,94.05,422.7599999997765,181.6800000000512,AE,2014 Volvo fh
0.3,174.04,16,24.75,33242.0,10128.109061161544,37.18,,,AE,"Volvo fh13, 2010"
0.0,2.1,4,2.25,5422.0,0.0,0.62,,,AE,2012 Volvo fh
0.41,365.62,5,37.4,40569.0,16786.72999493362,76.22,,,SA,2011 Volvo fh
0.14,5.28,4,19.75,1331.0,181.5427119086876,1.26,,,AE,350424062352586
0.0,7.93,10,6.1,12891.0,0.0,2.09,,,SA,2007 / Volvo fh 12
0.53,441.88,12,21.17,40298.0,21286.45166649084,92.13,,,AE,"Vfh 12, 2015"
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,2006 Volvo fh12 
0.61,663.1,15,37.27,64394.0,39098.788542888375,139.12,,,AE,2008 Volvo fh12
0.45,433.5,6,30.0,45415.0,20413.81896306248,90.43,,,SA,addtional
0.73,490.4,13,21.15,41045.0,30167.91882341142,102.61,,,AE,2012 Volvo fh12
0.0,2.75,2,5.0,40090.0,0.0,0.65,,,AE,2015 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,,,KW,2013 Volvo fh
0.42,385.08,8,23.75,54797.0,23225.672188693014,81.64,,,AE,2016 MAN
0.0,0.0,0,0.0,0.0,0.0,0.0,,,AE,Volvo FH12 2012
0.44,44.74,6,17.67,8691.0,3791.767096456452,9.94,,,AE,015 Volvo fh
0.35,280.3,3,62.0,44717.0,15591.880582506015,59.23,,,AE,Volvo FH12 2012
0.0,0.78,2,3.5,1148.0,0.0,0.26,,,KW,2008 Volvo fh12
0.7,325.93,12,32.83,27092.0,18847.386374844707,68.35,,,AE,2011/ Volvo FH
0.36,366.85,12,41.58,48801.0,17627.114752167257,76.96,,,SA,Volvo FH12 2011
0.53,411.54,12,32.5,42445.0,22605.662091163027,86.67,,,SA,2015 Volvo fh
0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,AE,Renault Symbol 2020
0.24,125.79,10,22.3,24627.0,5991.396137381164,26.49,,,AE,2015 MAN
0.03,11.72,9,9.67,21935.0,655.0994759204192,2.79,,,SA,2007 / Volvo fh 12
0.64,493.97,11,22.36,48948.0,31284.51353877897,103.76,478.75,159.90000000002328,AE,2014 Volvo fh
0.0,0.0,0,0.0,4423.0,0.0,0.0,,,AE,Volvo FH12 2012
0.0,0.46,1,5.0,10464.0,0.0,0.14,,,SA,2012 / Volvo fh
0.0,2.59,4,3.75,10131.0,0.0,0.72,,,AE,2012 Volvo Fh
0.65,413.25,14,29.79,30663.0,20074.71087281321,86.06,,,SA,"volvo fh12, 2015"
0.66,590.37,18,17.78,45502.0,30025.760192084817,123.28,,,SA,2007 Volvo fh12
0.44,143.5,5,26.6,33266.0,14731.370606385904,31.71,,,AE,Volvo FH12 2008
0.28,73.06,12,23.75,18840.0,5344.22840876799,16.01,,,AE,Volvo FH 2012
0.0,0.0,0,0.0,8923.0,0.0,0.0,,,AE,862476050161230
0.44,347.45,9,36.22,44463.0,19659.439246704893,73.39,,,SA,862476050160836
0.81,23.5,1,57.0,1832.0,1484.39881248095,4.75,,,AE,Volvo FH12 2004
0.0,0.0,0,0.0,10902.0,0.0,0.0,,,AE,862476052263182
0.51,245.19,10,13.5,26384.0,13473.93831175844,51.47,,,AE,2013 Volvo fh
0.53,224.11,9,15.89,28037.0,14970.641356820246,47.78,213.87000000011176,78.78000000002794,AE,2014 Volvo fh
0.43,5.02,2,24.5,973.0,416.854838929922,1.1,,,AE,Volvo FH12 2006
0.31,253.42,14,8.64,40887.0,12690.45941284986,53.73,,,SA,2014 Volvo FH
0.4,262.83,7,34.0,46576.0,18538.61324525722,56.52,266.9300000000076,104.10000000000218,AE,2012 Volvo fh
0.69,376.7,10,31.2,29891.0,20652.84363355592,78.42,,,AE,Volvo Fh12 2011
0.33,390.91,16,25.19,60214.0,20067.51179196032,82.81,,,SA,2011 Volvo fh
0.66,421.89,3,51.67,35402.0,23283.278984618028,87.77,,,AE,2005 Volvo fh12
0.63,606.24,26,20.08,56988.0,35818.1808372629,127.59,,,AE,Volvo FH12 2011
0.54,373.08,8,37.62,38510.0,20709.49649846717,78.13,,,AE,Volvo FH12 2012
